base_year_month,sex,age_range,time_range,visit_population_count
202005,여성,49세 이하,15-16시,1006002.54
202005,여성,49세 이하,15-16시,995888.07
202005,여성,49세 이하,17-18시,972110.67
202005,여성,49세 이하,17-18시,925601.09
202005,여성,49세 이하,19-20시,899012.61
202005,여성,49세 이하,19-20시,876109.96
202005,여성,49세 이하,21-22시,837187.75
202005,여성,49세 이하,21-22시,786053.88
202005,여성,49세 이하,23-24시,742415.04
202005,여성,49세 이하,23-24시,394282.28
202005,여성,59세 이하,1-2시,363349.21
202005,여성,59세 이하,1-2시,363860.13
202005,여성,59세 이하,3-4시,365568.49
202005,여성,59세 이하,3-4시,368863.46
202005,여성,59세 이하,5-6시,384220.89
202005,여성,59세 이하,5-6시,420523.17
202005,여성,59세 이하,7-8시,485838.17
202005,여성,59세 이하,7-8시,598720.92
202005,여성,59세 이하,9-10시,722743.26
202005,여성,59세 이하,9-10시,821550.81
202005,여성,59세 이하,11-12시,894116.47
202005,여성,59세 이하,11-12시,943196.74
202005,여성,59세 이하,13-14시,977086.16
202005,여성,59세 이하,13-14시,999538.23
202005,여성,59세 이하,15-16시,1004043.09
202005,여성,59세 이하,15-16시,986765.15
202005,여성,59세 이하,17-18시,953142.5
202005,여성,59세 이하,17-18시,899685.72
202005,여성,59세 이하,19-20시,872808.27
202005,여성,59세 이하,19-20시,843587.19
202005,여성,59세 이하,21-22시,797856.22
202005,여성,59세 이하,21-22시,743369.75
202005,여성,59세 이하,23-24시,703557.45
202005,여성,59세 이하,23-24시,364434.67
202005,여성,69세 이하,1-2시,226881.56
202005,여성,69세 이하,1-2시,228893.37
202005,여성,69세 이하,3-4시,230353.72
202005,여성,69세 이하,3-4시,232713.04
202005,여성,69세 이하,5-6시,245248.78
202005,여성,69세 이하,5-6시,280813.66
202005,여성,69세 이하,7-8시,332225.88
202005,여성,69세 이하,7-8시,390419.62
202005,여성,69세 이하,9-10시,460798.7
202005,여성,69세 이하,9-10시,524754.57
202005,여성,69세 이하,11-12시,569977.79
202005,여성,69세 이하,11-12시,599200.51
202005,여성,69세 이하,13-14시,615096.88
202005,여성,69세 이하,13-14시,624840.19
202005,여성,69세 이하,15-16시,623337.47
202005,여성,69세 이하,15-16시,608524.63
202005,여성,69세 이하,17-18시,582312.34
202005,여성,69세 이하,17-18시,548267.24
202005,여성,69세 이하,19-20시,529961.91
202005,여성,69세 이하,19-20시,513359.93
202005,여성,69세 이하,21-22시,487986.58
202005,여성,69세 이하,21-22시,463396.79
202005,여성,69세 이하,23-24시,448661.09
202005,여성,69세 이하,23-24시,227015.62
202005,여성,79세 이하,1-2시,107388.5
202005,여성,79세 이하,1-2시,108100.68
202005,여성,79세 이하,3-4시,108986.65
202005,여성,79세 이하,3-4시,110418.22
202005,여성,79세 이하,5-6시,116497.21
202005,여성,79세 이하,5-6시,131882.83
202005,여성,79세 이하,7-8시,151080.66
202005,여성,79세 이하,7-8시,175456.89
202005,여성,79세 이하,9-10시,208597.83
202005,여성,79세 이하,9-10시,242784.76
202005,여성,79세 이하,11-12시,266265.61
202005,여성,79세 이하,11-12시,281361.8
202005,여성,79세 이하,13-14시,287409.72
202005,여성,79세 이하,13-14시,291884.41
202005,여성,79세 이하,15-16시,293751.6
202005,여성,79세 이하,15-16시,290480.78
202005,여성,79세 이하,17-18시,280264.21
202005,여성,79세 이하,17-18시,267362.49
202005,여성,79세 이하,19-20시,259462.36
202005,여성,79세 이하,19-20시,254881.13
202005,여성,79세 이하,21-22시,248524.79
202005,여성,79세 이하,21-22시,243404.66
202005,여성,79세 이하,23-24시,240079.19
202005,여성,79세 이하,23-24시,107815.32
202005,여성,80세 이상,1-2시,41461.44
202005,여성,80세 이상,1-2시,41739.78
202005,여성,80세 이상,3-4시,42086.23
202005,여성,80세 이상,3-4시,42645.05
202005,여성,80세 이상,5-6시,45018.4
202005,여성,80세 이상,5-6시,51025.77
202005,여성,80세 이상,7-8시,58521.85
202005,여성,80세 이상,7-8시,68035.37
202005,여성,80세 이상,9-10시,80971.19
202005,여성,80세 이상,9-10시,94319.05
202005,여성,80세 이상,11-12시,103484.75
202005,여성,80세 이상,11-12시,109376.03
202005,여성,80세 이상,13-14시,111736.45
202005,여성,80세 이상,13-14시,113484.26
202005,여성,80세 이상,15-16시,114212.81
202005,여성,80세 이상,15-16시,112932.06
202005,여성,80세 이상,17-18시,108940.66
202005,여성,80세 이상,17-18시,103902.78
202005,여성,80세 이상,19-20시,100819.39
202005,여성,80세 이상,19-20시,99030.71
202005,여성,80세 이상,21-22시,96552.11
202005,여성,80세 이상,21-22시,94556.54
202005,여성,80세 이상,23-24시,93260.32
202005,여성,80세 이상,23-24시,41621.19
202006,남성,10세 미만,1-2시,198969.62
202006,남성,10세 미만,1-2시,201205.38
202006,남성,10세 미만,3-4시,202234.33
202006,남성,10세 미만,3-4시,202871.74
202006,남성,10세 미만,5-6시,205129.59
202006,남성,10세 미만,5-6시,207201.72
202006,남성,10세 미만,7-8시,218710.26
202006,남성,10세 미만,7-8시,329671.74
202006,남성,10세 미만,9-10시,404015.2
202006,남성,10세 미만,9-10시,421032.78
202006,남성,10세 미만,11-12시,436016.34
202006,남성,10세 미만,11-12시,449920.01
202006,남성,10세 미만,13-14시,463399.2
202006,남성,10세 미만,13-14시,478225.32
202006,남성,10세 미만,15-16시,492983.06
202006,남성,10세 미만,15-16시,502320.79
202006,남성,10세 미만,17-18시,496168.8
202006,남성,10세 미만,17-18시,482334.67
202006,남성,10세 미만,19-20시,472702.97
202006,남성,10세 미만,19-20시,461056.45
202006,남성,10세 미만,21-22시,446930.57
202006,남성,10세 미만,21-22시,422274.75
202006,남성,10세 미만,23-24시,400485.76
202006,남성,10세 미만,23-24시,199968.32
202006,남성,19세 이하,1-2시,232427.63
202006,남성,19세 이하,1-2시,235008.27
202006,남성,19세 이하,3-4시,236197.37
202006,남성,19세 이하,3-4시,236929.86
202006,남성,19세 이하,5-6시,239539.15
202006,남성,19세 이하,5-6시,241929.61
202006,남성,19세 이하,7-8시,255202.96
202006,남성,19세 이하,7-8시,383140.65
202006,남성,19세 이하,9-10시,468863.72
202006,남성,19세 이하,9-10시,488496.33
202006,남성,19세 이하,11-12시,505774.29
202006,남성,19세 이하,11-12시,521806.24
202006,남성,19세 이하,13-14시,537341.4
202006,남성,19세 이하,13-14시,554424.31
202006,남성,19세 이하,15-16시,571435.38
202006,남성,19세 이하,15-16시,582219.04
202006,남성,19세 이하,17-18시,575155.25
202006,남성,19세 이하,17-18시,559214.09
202006,남성,19세 이하,19-20시,548117.79
202006,남성,19세 이하,19-20시,534714.14
202006,남성,19세 이하,21-22시,518441.19
202006,남성,19세 이하,21-22시,489997.9
202006,남성,19세 이하,23-24시,464847.18
202006,남성,19세 이하,23-24시,233628.37
202006,남성,29세 이하,1-2시,497275.06
202006,남성,29세 이하,1-2시,491774.67
202006,남성,29세 이하,3-4시,486962.22
202006,남성,29세 이하,3-4시,483156.67
202006,남성,29세 이하,5-6시,483387.44
202006,남성,29세 이하,5-6시,487685.53
202006,남성,29세 이하,7-8시,503189.62
202006,남성,29세 이하,7-8시,543642.26
202006,남성,29세 이하,9-10시,585009.41
202006,남성,29세 이하,9-10시,607992.95
202006,남성,29세 이하,11-12시,626372.02
202006,남성,29세 이하,11-12시,639849.05
202006,남성,29세 이하,13-14시,652182.5
202006,남성,29세 이하,13-14시,666465.85
202006,남성,29세 이하,15-16시,675044.61
202006,남성,29세 이하,15-16시,680564.63
202006,남성,29세 이하,17-18시,679472.17
202006,남성,29세 이하,17-18시,673696.42
202006,남성,29세 이하,19-20시,675546.11
202006,남성,29세 이하,19-20시,677027.79
202006,남성,29세 이하,21-22시,671391.68
202006,남성,29세 이하,21-22시,651913.85
202006,남성,29세 이하,23-24시,626842.79
202006,남성,29세 이하,23-24시,508900.91
202006,남성,39세 이하,1-2시,505240.12
202006,남성,39세 이하,1-2시,502064.37
202006,남성,39세 이하,3-4시,499108.49
202006,남성,39세 이하,3-4시,499234.11
202006,남성,39세 이하,5-6시,505371.46
202006,남성,39세 이하,5-6시,520543.56
202006,남성,39세 이하,7-8시,558181.08
202006,남성,39세 이하,7-8시,638964.59
202006,남성,39세 이하,9-10시,716827.46
202006,남성,39세 이하,9-10시,760301.67
202006,남성,39세 이하,11-12시,791801.81
202006,남성,39세 이하,11-12시,814148.04
202006,남성,39세 이하,13-14시,827932.3
202006,남성,39세 이하,13-14시,840611.49
202006,남성,39세 이하,15-16시,844480.18
202006,남성,39세 이하,15-16시,836838.35
202006,남성,39세 이하,17-18시,823548.58
202006,남성,39세 이하,17-18시,799719.49
202006,남성,39세 이하,19-20시,785021.53
202006,남성,39세 이하,19-20시,774283.98
202006,남성,39세 이하,21-22시,758042.1
202006,남성,39세 이하,21-22시,729740.43
202006,남성,39세 이하,23-24시,699567.09
202006,남성,39세 이하,23-24시,513521.62
202006,남성,49세 이하,1-2시,529787.52
202006,남성,49세 이하,1-2시,523939.76
202006,남성,49세 이하,3-4시,519339.19
202006,남성,49세 이하,3-4시,519380.06
202006,남성,49세 이하,5-6시,533522.75
202006,남성,49세 이하,5-6시,571892.14
202006,남성,49세 이하,7-8시,658304.74
202006,남성,49세 이하,7-8시,817776.23
202006,남성,49세 이하,9-10시,940248.34
202006,남성,49세 이하,9-10시,1015694.76
202006,남성,49세 이하,11-12시,1063811.36
202006,남성,49세 이하,11-12시,1092623.74
202006,남성,49세 이하,13-14시,1107563.5
202006,남성,49세 이하,13-14시,1122083.92
202006,남성,49세 이하,15-16시,1122159.49
202006,남성,49세 이하,15-16시,1106951.2
202006,남성,49세 이하,17-18시,1076435.78
202006,남성,49세 이하,17-18시,1024978.85
202006,남성,49세 이하,19-20시,999324.69
202006,남성,49세 이하,19-20시,970614.69
202006,남성,49세 이하,21-22시,940798.17
202006,남성,49세 이하,21-22시,895009.03
202006,남성,49세 이하,23-24시,849854.92
202006,남성,49세 이하,23-24시,542849.12
202006,남성,59세 이하,1-2시,523724.61
202006,남성,59세 이하,1-2시,517970.91
202006,남성,59세 이하,3-4시,513130.2
202006,남성,59세 이하,3-4시,514541.51
202006,남성,59세 이하,5-6시,529790.92
202006,남성,59세 이하,5-6시,586994.5
202006,남성,59세 이하,7-8시,709240.03
202006,남성,59세 이하,7-8시,882733.96
202006,남성,59세 이하,9-10시,1002966.08
202006,남성,59세 이하,9-10시,1084920.0
202006,남성,59세 이하,11-12시,1138125.09
202006,남성,59세 이하,11-12시,1162613.82
202006,남성,59세 이하,13-14시,1176530.83
202006,남성,59세 이하,13-14시,1186262.38
202006,남성,59세 이하,15-16시,1184297.28
202006,남성,59세 이하,15-16시,1171096.43
202006,남성,59세 이하,17-18시,1141456.76
202006,남성,59세 이하,17-18시,1088497.6
202006,남성,59세 이하,19-20시,1061593.82
202006,남성,59세 이하,19-20시,1028925.94
202006,남성,59세 이하,21-22시,983945.01
202006,남성,59세 이하,21-22시,922562.14
202006,남성,59세 이하,23-24시,871868.49
202006,남성,59세 이하,23-24시,540291.17
202006,남성,69세 이하,1-2시,301089.69
202006,남성,69세 이하,1-2시,300324.08
202006,남성,69세 이하,3-4시,300260.21
202006,남성,69세 이하,3-4시,301973.24
202006,남성,69세 이하,5-6시,316155.0
202006,남성,69세 이하,5-6시,357910.24
202006,남성,69세 이하,7-8시,429050.56
202006,남성,69세 이하,7-8시,512475.51
202006,남성,69세 이하,9-10시,594570.96
202006,남성,69세 이하,9-10시,653615.06
202006,남성,69세 이하,11-12시,687219.25
202006,남성,69세 이하,11-12시,700201.5
202006,남성,69세 이하,13-14시,705950.31
202006,남성,69세 이하,13-14시,713026.19
202006,남성,69세 이하,15-16시,714606.89
202006,남성,69세 이하,15-16시,707396.56
202006,남성,69세 이하,17-18시,687681.1
202006,남성,69세 이하,17-18시,655526.92
202006,남성,69세 이하,19-20시,636439.38
202006,남성,69세 이하,19-20시,612243.91
202006,남성,69세 이하,21-22시,580576.57
202006,남성,69세 이하,21-22시,548424.79
202006,남성,69세 이하,23-24시,525738.26
202006,남성,69세 이하,23-24시,308718.23
202006,남성,79세 이하,1-2시,98360.28
202006,남성,79세 이하,1-2시,99924.41
202006,남성,79세 이하,3-4시,100965.66
202006,남성,79세 이하,3-4시,103008.43
202006,남성,79세 이하,5-6시,109077.37
202006,남성,79세 이하,5-6시,124405.58
202006,남성,79세 이하,7-8시,148323.38
202006,남성,79세 이하,7-8시,176588.54
202006,남성,79세 이하,9-10시,211523.91
202006,남성,79세 이하,9-10시,240146.47
202006,남성,79세 이하,11-12시,255469.08
202006,남성,79세 이하,11-12시,262997.94
202006,남성,79세 이하,13-14시,262790.15
202006,남성,79세 이하,13-14시,266004.48
202006,남성,79세 이하,15-16시,267986.84
202006,남성,79세 이하,15-16시,263706.35
202006,남성,79세 이하,17-18시,254252.82
202006,남성,79세 이하,17-18시,243039.98
202006,남성,79세 이하,19-20시,235693.82
202006,남성,79세 이하,19-20시,226519.98
202006,남성,79세 이하,21-22시,217864.86
202006,남성,79세 이하,21-22시,211394.94
202006,남성,79세 이하,23-24시,207092.37
202006,남성,79세 이하,23-24시,99281.01
202006,남성,80세 이상,1-2시,53899.09
202006,남성,80세 이상,1-2시,54830.38
202006,남성,80세 이상,3-4시,55447.23
202006,남성,80세 이상,3-4시,56646.36
202006,남성,80세 이상,5-6시,60236.82
202006,남성,80세 이상,5-6시,69279.68
202006,남성,80세 이상,7-8시,83445.57
202006,남성,80세 이상,7-8시,100132.23
202006,남성,80세 이상,9-10시,120792.35
202006,남성,80세 이상,9-10시,137728.67
202006,남성,80세 이상,11-12시,146773.48
202006,남성,80세 이상,11-12시,151207.94
202006,남성,80세 이상,13-14시,151094.49
202006,남성,80세 이상,13-14시,152997.72
202006,남성,80세 이상,15-16시,154144.96
202006,남성,80세 이상,15-16시,151617.63
202006,남성,80세 이상,17-18시,146001.76
202006,남성,80세 이상,17-18시,139375.76
202006,남성,80세 이상,19-20시,135085.64
202006,남성,80세 이상,19-20시,129686.12
202006,남성,80세 이상,21-22시,124578.98
202006,남성,80세 이상,21-22시,120798.97
202006,남성,80세 이상,23-24시,118264.46
202006,남성,80세 이상,23-24시,54390.95
202006,여성,10세 미만,1-2시,285161.26
202006,여성,10세 미만,1-2시,288487.97
202006,여성,10세 미만,3-4시,291008.85
202006,여성,10세 미만,3-4시,292408.39
202006,여성,10세 미만,5-6시,294863.21
202006,여성,10세 미만,5-6시,297844.02
202006,여성,10세 미만,7-8시,309667.35
202006,여성,10세 미만,7-8시,437789.27
202006,여성,10세 미만,9-10시,563518.55
202006,여성,10세 미만,9-10시,586909.62
202006,여성,10세 미만,11-12시,607979.95
202006,여성,10세 미만,11-12시,628624.3
202006,여성,10세 미만,13-14시,650237.72
202006,여성,10세 미만,13-14시,672314.87
202006,여성,10세 미만,15-16시,697805.65
202006,여성,10세 미만,15-16시,708067.4
202006,여성,10세 미만,17-18시,698253.27
202006,여성,10세 미만,17-18시,678077.82
202006,여성,10세 미만,19-20시,661860.61
202006,여성,10세 미만,19-20시,645667.12
202006,여성,10세 미만,21-22시,627995.12
202006,여성,10세 미만,21-22시,594805.01
202006,여성,10세 미만,23-24시,566739.58
202006,여성,10세 미만,23-24시,288173.46
202006,여성,19세 이하,1-2시,220710.55
202006,여성,19세 이하,1-2시,223251.3
202006,여성,19세 이하,3-4시,225179.55
202006,여성,19세 이하,3-4시,226252.21
202006,여성,19세 이하,5-6시,228132.44
202006,여성,19세 이하,5-6시,230411.31
202006,여성,19세 이하,7-8시,239449.63
202006,여성,19세 이하,7-8시,337407.96
202006,여성,19세 이하,9-10시,433535.02
202006,여성,19세 이하,9-10시,451415.81
202006,여성,19세 이하,11-12시,467523.18
202006,여성,19세 이하,11-12시,483305.94
202006,여성,19세 이하,13-14시,499808.0
202006,여성,19세 이하,13-14시,516674.74
202006,여성,19세 이하,15-16시,536155.04
202006,여성,19세 이하,15-16시,544037.13
202006,여성,19세 이하,17-18시,536565.6
202006,여성,19세 이하,17-18시,521152.72
202006,여성,19세 이하,19-20시,508750.74
202006,여성,19세 이하,19-20시,496380.75
202006,여성,19세 이하,21-22시,482873.31
202006,여성,19세 이하,21-22시,457482.3
202006,여성,19세 이하,23-24시,436006.94
202006,여성,19세 이하,23-24시,223064.92
202006,여성,29세 이하,1-2시,474907.87
202006,여성,29세 이하,1-2시,474117.74
202006,여성,29세 이하,3-4시,473140.01
202006,여성,29세 이하,3-4시,472185.69
202006,여성,29세 이하,5-6시,473206.45
202006,여성,29세 이하,5-6시,477067.95
202006,여성,29세 이하,7-8시,486793.74
202006,여성,29세 이하,7-8시,521770.63
202006,여성,29세 이하,9-10시,554642.85
202006,여성,29세 이하,9-10시,577329.34
202006,여성,29세 이하,11-12시,599086.8
202006,여성,29세 이하,11-12시,614968.29
202006,여성,29세 이하,13-14시,631201.11
202006,여성,29세 이하,13-14시,647299.88
202006,여성,29세 이하,15-16시,659234.0
202006,여성,29세 이하,15-16시,666383.0
202006,여성,29세 이하,17-18시,669428.74
202006,여성,29세 이하,17-18시,663721.5
202006,여성,29세 이하,19-20시,665548.3
202006,여성,29세 이하,19-20시,662451.25
202006,여성,29세 이하,21-22시,652608.77
202006,여성,29세 이하,21-22시,627765.71
202006,여성,29세 이하,23-24시,598856.92
202006,여성,29세 이하,23-24시,482358.6
202006,여성,39세 이하,1-2시,437356.38
202006,여성,39세 이하,1-2시,438858.75
202006,여성,39세 이하,3-4시,439509.84
202006,여성,39세 이하,3-4시,440140.31
202006,여성,39세 이하,5-6시,444095.25
202006,여성,39세 이하,5-6시,453607.31
202006,여성,39세 이하,7-8시,470851.42
202006,여성,39세 이하,7-8시,517891.0
202006,여성,39세 이하,9-10시,600941.35
202006,여성,39세 이하,9-10시,662281.55
202006,여성,39세 이하,11-12시,704019.27
202006,여성,39세 이하,11-12시,733929.27
202006,여성,39세 이하,13-14시,756177.02
202006,여성,39세 이하,13-14시,769277.44
202006,여성,39세 이하,15-16시,776407.72
202006,여성,39세 이하,15-16시,772872.68
202006,여성,39세 이하,17-18시,759131.4
202006,여성,39세 이하,17-18시,733390.6
202006,여성,39세 이하,19-20시,719519.67
202006,여성,39세 이하,19-20시,710572.24
202006,여성,39세 이하,21-22시,690928.58
202006,여성,39세 이하,21-22시,661519.37
202006,여성,39세 이하,23-24시,635289.66
202006,여성,39세 이하,23-24시,438588.26
202006,여성,49세 이하,1-2시,387424.85
202006,여성,49세 이하,1-2시,388762.4
202006,여성,49세 이하,3-4시,389425.35
202006,여성,49세 이하,3-4시,391394.23
202006,여성,49세 이하,5-6시,399242.36
202006,여성,49세 이하,5-6시,421557.24
202006,여성,49세 이하,7-8시,461403.03
202006,여성,49세 이하,7-8시,573397.66
202006,여성,49세 이하,9-10시,716391.35
202006,여성,49세 이하,9-10시,807872.03
202006,여성,49세 이하,11-12시,872986.47
202006,여성,49세 이하,11-12시,914412.01
202006,여성,49세 이하,13-14시,940431.74
202006,여성,49세 이하,13-14시,961711.6
202006,여성,49세 이하,15-16시,969287.14
202006,여성,49세 이하,15-16시,959563.35
202006,여성,49세 이하,17-18시,935037.95
202006,여성,49세 이하,17-18시,891175.72
202006,여성,49세 이하,19-20시,866941.09
202006,여성,49세 이하,19-20시,847547.79
202006,여성,49세 이하,21-22시,816949.02
202006,여성,49세 이하,21-22시,769016.73
202006,여성,49세 이하,23-24시,727356.26
202006,여성,49세 이하,23-24시,391085.33
202006,여성,59세 이하,1-2시,365672.43
202006,여성,59세 이하,1-2시,367332.14
202006,여성,59세 이하,3-4시,368548.48
202006,여성,59세 이하,3-4시,372419.16
202006,여성,59세 이하,5-6시,385614.76
202006,여성,59세 이하,5-6시,417157.59
202006,여성,59세 이하,7-8시,480253.33
202006,여성,59세 이하,7-8시,600097.48
202006,여성,59세 이하,9-10시,722390.28
202006,여성,59세 이하,9-10시,813414.5
202006,여성,59세 이하,11-12시,876427.21
202006,여성,59세 이하,11-12시,917785.7
202006,여성,59세 이하,13-14시,943558.12
202006,여성,59세 이하,13-14시,962429.28
202006,여성,59세 이하,15-16시,965838.31
202006,여성,59세 이하,15-16시,952029.45
202006,여성,59세 이하,17-18시,922486.86
202006,여성,59세 이하,17-18시,875132.28
202006,여성,59세 이하,19-20시,854225.42
202006,여성,59세 이하,19-20시,829297.39
202006,여성,59세 이하,21-22시,789589.83
202006,여성,59세 이하,21-22시,734298.18
202006,여성,59세 이하,23-24시,694527.78
202006,여성,59세 이하,23-24시,369270.3
202006,여성,69세 이하,1-2시,235096.73
202006,여성,69세 이하,1-2시,237218.64
202006,여성,69세 이하,3-4시,238593.36
202006,여성,69세 이하,3-4시,241027.78
202006,여성,69세 이하,5-6시,251411.27
202006,여성,69세 이하,5-6시,281175.71
202006,여성,69세 이하,7-8시,330752.77
202006,여성,69세 이하,7-8시,391303.44
202006,여성,69세 이하,9-10시,461785.23
202006,여성,69세 이하,9-10시,523573.14
202006,여성,69세 이하,11-12시,566023.38
202006,여성,69세 이하,11-12시,591764.66
202006,여성,69세 이하,13-14시,603701.35
202006,여성,69세 이하,13-14시,614109.57
202006,여성,69세 이하,15-16시,614108.78
202006,여성,69세 이하,15-16시,601915.15
202006,여성,69세 이하,17-18시,576723.1
202006,여성,69세 이하,17-18시,546555.5
202006,여성,69세 이하,19-20시,531951.95
202006,여성,69세 이하,19-20시,515766.48
202006,여성,69세 이하,21-22시,490920.61
202006,여성,69세 이하,21-22시,466261.67
202006,여성,69세 이하,23-24시,451820.64
202006,여성,69세 이하,23-24시,236980.69
202006,여성,79세 이하,1-2시,104737.72
202006,여성,79세 이하,1-2시,106055.62
202006,여성,79세 이하,3-4시,106802.15
202006,여성,79세 이하,3-4시,107900.72
202006,여성,79세 이하,5-6시,113606.98
202006,여성,79세 이하,5-6시,125515.63
202006,여성,79세 이하,7-8시,144302.2
202006,여성,79세 이하,7-8시,169313.39
202006,여성,79세 이하,9-10시,201989.17
202006,여성,79세 이하,9-10시,235803.87
202006,여성,79세 이하,11-12시,258658.64
202006,여성,79세 이하,11-12시,271880.35
202006,여성,79세 이하,13-14시,276596.27
202006,여성,79세 이하,13-14시,279766.63
202006,여성,79세 이하,15-16시,283667.43
202006,여성,79세 이하,15-16시,279639.77
202006,여성,79세 이하,17-18시,270286.78
202006,여성,79세 이하,17-18시,258471.01
202006,여성,79세 이하,19-20시,252314.01
202006,여성,79세 이하,19-20시,247143.43
202006,여성,79세 이하,21-22시,241862.94
202006,여성,79세 이하,21-22시,236503.8
202006,여성,79세 이하,23-24시,232636.78
202006,여성,79세 이하,23-24시,105847.12
202006,여성,80세 이상,1-2시,40429.41
202006,여성,80세 이상,1-2시,40943.81
202006,여성,80세 이상,3-4시,41235.76
202006,여성,80세 이상,3-4시,41665.01
202006,여성,80세 이상,5-6시,43893.04
202006,여성,80세 이상,5-6시,48543.35
202006,여성,80세 이상,7-8시,55879.11
202006,여성,80세 이상,7-8시,65641.8
202006,여성,80세 이상,9-10시,78396.54
202006,여성,80세 이상,9-10시,91599.03
202006,여성,80세 이상,11-12시,100518.76
202006,여성,80세 이상,11-12시,105678.57
202006,여성,80세 이상,13-14시,107519.59
202006,여성,80세 이상,13-14시,108757.43
202006,여성,80세 이상,15-16시,110278.14
202006,여성,80세 이상,15-16시,108703.59
202006,여성,80세 이상,17-18시,105048.23
202006,여성,80세 이상,17-18시,100433.41
202006,여성,80세 이상,19-20시,98029.3
202006,여성,80세 이상,19-20시,96011.52
202006,여성,80세 이상,21-22시,93950.87
202006,여성,80세 이상,21-22시,91862.42
202006,여성,80세 이상,23-24시,90354.55
202006,여성,80세 이상,23-24시,40854.33
202007,남성,10세 미만,1-2시,230042.74
202007,남성,10세 미만,1-2시,231584.82
202007,남성,10세 미만,3-4시,232663.26
202007,남성,10세 미만,3-4시,233128.47
202007,남성,10세 미만,5-6시,235320.09
202007,남성,10세 미만,5-6시,238371.28
202007,남성,10세 미만,7-8시,247867.66
202007,남성,10세 미만,7-8시,328688.16
202007,남성,10세 미만,9-10시,380008.83
202007,남성,10세 미만,9-10시,396386.54
202007,남성,10세 미만,11-12시,410025.35
202007,남성,10세 미만,11-12시,422140.78
202007,남성,10세 미만,13-14시,434720.34
202007,남성,10세 미만,13-14시,448568.37
202007,남성,10세 미만,15-16시,461944.34
202007,남성,10세 미만,15-16시,475822.25
202007,남성,10세 미만,17-18시,491319.42
202007,남성,10세 미만,17-18시,492490.9
202007,남성,10세 미만,19-20시,489885.65
202007,남성,10세 미만,19-20시,486161.52
202007,남성,10세 미만,21-22시,475046.3
202007,남성,10세 미만,21-22시,451989.17
202007,남성,10세 미만,23-24시,429450.84
202007,남성,10세 미만,23-24시,235388.58
202007,남성,19세 이하,1-2시,269734.46
202007,남성,19세 이하,1-2시,271509.93
202007,남성,19세 이하,3-4시,272756.73
202007,남성,19세 이하,3-4시,273293.24
202007,남성,19세 이하,5-6시,275826.08
202007,남성,19세 이하,5-6시,279348.33
202007,남성,19세 이하,7-8시,290304.67
202007,남성,19세 이하,7-8시,383511.17
202007,남성,19세 이하,9-10시,442707.31
202007,남성,19세 이하,9-10시,461607.65
202007,남성,19세 이하,11-12시,477342.75
202007,남성,19세 이하,11-12시,491296.95
202007,남성,19세 이하,13-14시,505793.6
202007,남성,19세 이하,13-14시,521740.95
202007,남성,19세 이하,15-16시,537137.45
202007,남성,19세 이하,15-16시,553148.44
202007,남성,19세 이하,17-18시,571043.19
202007,남성,19세 이하,17-18시,572436.79
202007,남성,19세 이하,19-20시,569470.92
202007,남성,19세 이하,19-20시,565226.61
202007,남성,19세 이하,21-22시,552414.9
202007,남성,19세 이하,21-22시,525798.56
202007,남성,19세 이하,23-24시,499786.53
202007,남성,19세 이하,23-24시,276036.27
202007,남성,29세 이하,1-2시,632635.0
202007,남성,29세 이하,1-2시,626847.82
202007,남성,29세 이하,3-4시,621329.25
202007,남성,29세 이하,3-4시,617485.06
202007,남성,29세 이하,5-6시,616692.53
202007,남성,29세 이하,5-6시,620514.6
202007,남성,29세 이하,7-8시,638410.56
202007,남성,29세 이하,7-8시,682972.35
202007,남성,29세 이하,9-10시,725138.96
202007,남성,29세 이하,9-10시,752803.4
202007,남성,29세 이하,11-12시,771945.57
202007,남성,29세 이하,11-12시,783083.59
202007,남성,29세 이하,13-14시,795724.37
202007,남성,29세 이하,13-14시,809924.58
202007,남성,29세 이하,15-16시,817476.17
202007,남성,29세 이하,15-16시,820094.36
202007,남성,29세 이하,17-18시,821466.23
202007,남성,29세 이하,17-18시,817141.15
202007,남성,29세 이하,19-20시,821448.15
202007,남성,29세 이하,19-20시,824715.51
202007,남성,29세 이하,21-22시,818632.08
202007,남성,29세 이하,21-22시,798687.67
202007,남성,29세 이하,23-24시,771533.98
202007,남성,29세 이하,23-24시,646670.4
202007,남성,39세 이하,1-2시,554915.04
202007,남성,39세 이하,1-2시,551387.9
202007,남성,39세 이하,3-4시,548493.87
202007,남성,39세 이하,3-4시,548396.07
202007,남성,39세 이하,5-6시,554986.78
202007,남성,39세 이하,5-6시,570074.48
202007,남성,39세 이하,7-8시,606046.37
202007,남성,39세 이하,7-8시,684545.85
202007,남성,39세 이하,9-10시,755717.56
202007,남성,39세 이하,9-10시,801172.75
202007,남성,39세 이하,11-12시,833609.26
202007,남성,39세 이하,11-12시,857442.9
202007,남성,39세 이하,13-14시,871452.68
202007,남성,39세 이하,13-14시,884040.4
202007,남성,39세 이하,15-16시,887525.12
202007,남성,39세 이하,15-16시,880939.03
202007,남성,39세 이하,17-18시,869283.26
202007,남성,39세 이하,17-18시,847976.17
202007,남성,39세 이하,19-20시,841195.82
202007,남성,39세 이하,19-20시,832069.2
202007,남성,39세 이하,21-22시,816534.81
202007,남성,39세 이하,21-22시,787769.02
202007,남성,39세 이하,23-24시,755125.12
202007,남성,39세 이하,23-24시,569966.0
